id,source,headline,url,checkworthy,sentiment,raw_response,model,checkworthy_confidence,sentiment_confidence
4425,Prothom Alo,সাকিবকে ধরে ফেলা তাইজুলের দিনে ‘ওয়ানডে’ মেজাজে ব্যাটসম্যানেরা,https://www.prothomalo.com/sports/cricket/djyfc0ir01,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.94, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.9}",gemma-3-4b-it,0.94,0.9
4426,Prothom Alo,"মেয়েদের আইপিএল নিলামে বাংলাদেশের মারুফা, স্বর্ণা ও রাবেয়া",https://www.prothomalo.com/sports/cricket/zxh6q7gf7u,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
4427,Prothom Alo,ভূমিকম্পের সময় কী মনে হয়েছিল বাংলাদেশ ও আয়ারল্যান্ড দলের,https://www.prothomalo.com/sports/cricket/us6772fv10,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.93}",gemma-3-4b-it,0.97,0.93
4428,Prothom Alo,যে নিয়মের কারণে ওপেন করতে পারেননি খাজা,https://www.prothomalo.com/sports/cricket/0a6tu3xx0q,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.96,0.88
4429,Prothom Alo,"অস্ট্রেলিয়া ছিল ‘ওয়ান ম্যান ব্যান্ড’, ইংল্যান্ড বাজাল অর্কেস্ট্রা",https://www.prothomalo.com/sports/cricket/s5zfcowqfz,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.97}",gemma-3-4b-it,0.99,0.97
4430,Prothom Alo,আর্জেন্টিনায় প্রথম শিরোপা জিতে যা বললেন দি মারিয়া,https://www.prothomalo.com/sports/football/3kg5ui7mq2,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.94, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.92}",gemma-3-4b-it,0.94,0.92
4431,Prothom Alo,অ্যাশেজে দুই আদিবাসী ক্রিকেটারে অস্ট্রেলিয়ার ইতিহাস,https://www.prothomalo.com/sports/cricket/00opcbxi5j,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
4432,Prothom Alo,"জমেছে মাঠের লড়াই, কারা যাবে ঢাকায়—চট্টগ্রাম, কুমিল্লা, প্রিমিয়ার না ইনডিপেনডেন্ট",https://www.prothomalo.com/sports/football/9g1drqiug5,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.96}",gemma-3-4b-it,0.97,0.96
4433,Prothom Alo,"স্টার্ক ঝড়ে উড়ে গেল ইংল্যান্ড, এখন চলছে আর্চারদের গোলাবারুদ",https://www.prothomalo.com/sports/cricket/3xsh1kcxoj,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.97}",gemma-3-4b-it,0.99,0.97
4434,Prothom Alo,ভূমিকম্পের আতঙ্ক ছড়িয়ে পড়েছিল মাঠেও,https://www.prothomalo.com/sports/cricket/aizxb0xw1m,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.85, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.78}",gemma-3-4b-it,0.85,0.78
4435,Prothom Alo,অ্যাশেজে বাংলাদেশের আম্পায়ার শরফুদ্দৌলা,https://www.prothomalo.com/sports/cricket/ksrszum5yz,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.92}",gemma-3-4b-it,0.96,0.92
4436,Prothom Alo,"সাকিব ও নবীর পাশে রাজা, শ্রীলঙ্কাকে বড় ব্যবধানে হারিয়ে জিম্বাবুয়ের চমক",https://www.prothomalo.com/sports/cricket/6h6b33rhu2,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
4437,Prothom Alo,ক্লাবের নাম কেন ‘বুধবার’,https://www.prothomalo.com/sports/football/u345b8t7lq,No,Neutral,"{""checkworthy"": ""No"", ""checkworthy_confidence"": 0.92, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.92,0.88
4438,Prothom Alo,"আইপিএল থেকে নিলাম বাদ দিন, লিগ চলুক ৬ মাস—বললেন দুবারের চ্যাম্পিয়ন ক্রিকেটার",https://www.prothomalo.com/sports/cricket/qn7bqq11yf,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.95, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.85}",gemma-3-4b-it,0.95,0.85
4439,Prothom Alo,সিরিশ কাগজ আর মাস্টারমাইন্ড—অ্যাশেজ ঘিরে স্মিথ–পানেসারের পাল্টাপাল্টি,https://www.prothomalo.com/sports/cricket/38598h39fb,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.93}",gemma-3-4b-it,0.97,0.93
4440,Prothom Alo,আজ টিভিতে যা দেখবেন (২১ নভেম্বর ২০২৫),https://www.prothomalo.com/sports/rvmz0165gw,No,Neutral,"{""checkworthy"": ""No"", ""checkworthy_confidence"": 0.85, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.78}",gemma-3-4b-it,0.85,0.78
4441,Prothom Alo,প্লে–অফে ইতালির প্রথম বাধা উত্তর আয়ারল্যান্ড,https://www.prothomalo.com/sports/football/bcmabmkje7,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
4442,Prothom Alo,সেই ক্যাপ আমৃত্যু রাখতে চান মুশফিক,https://www.prothomalo.com/sports/cricket/olhex82lwy,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.93}",gemma-3-4b-it,0.97,0.93
4443,Prothom Alo,গোল করার পর পেনাল্টি হজম এবং তারপর দুঃখ প্রকাশ নেইমারের,https://www.prothomalo.com/sports/football/610ztl59i4,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.99,0.88
4444,Prothom Alo,"চট্টগ্রামে রোমাঞ্চকর শুরুর দিনে বিদায় চার দলের, শেষ আটের টিকিটের লড়াই কাল",https://www.prothomalo.com/sports/football/us51ig4m2q,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.91}",gemma-3-4b-it,0.96,0.91
4445,Prothom Alo,"মুশফিকের সবচেয়ে সুন্দর মুহূর্ত কী, কোথায় তাঁর আক্ষেপ",https://www.prothomalo.com/sports/cricket/fv968z49x0,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.94, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.89}",gemma-3-4b-it,0.94,0.89
4446,Prothom Alo,নিজেকে বোরিং পারসন মনে করেন মুশফিক,https://www.prothomalo.com/sports/cricket/yc93warj89,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.85}",gemma-3-4b-it,0.98,0.85
4447,Prothom Alo,মুশফিক–লিটনের সেঞ্চুরির দিনে বাংলাদেশকে এগিয়ে রাখলেন বোলাররাও,https://www.prothomalo.com/sports/cricket/zg5py7nefj,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.9}",gemma-3-4b-it,0.96,0.9
4448,Prothom Alo,"গুয়াহাটি টেস্টে নেই গিল, ভারতের অধিনায়কত্ব করবেন ঋষভ পন্ত",https://www.prothomalo.com/sports/cricket/wprlr9e2ii,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.97,0.88
4449,Prothom Alo,ছবির গল্পে ইস্পাহানি-প্রথম আলো আন্তবিশ্ববিদ্যালয় ফুটবল টুর্নামেন্টের উদ্বোধনী অনুষ্ঠান,https://www.prothomalo.com/sports/football/9nvpcejgcn,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.94, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.91}",gemma-3-4b-it,0.94,0.91
4450,Prothom Alo,‘জেন্ডার সেনসিটিভিটি ট্রেনিংয়ে’ কী শিখলেন নারী ক্রিকেটাররা,https://www.prothomalo.com/sports/cricket/04ufuyxz1m,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.92, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.87}",gemma-3-4b-it,0.92,0.87
4451,Prothom Alo,মুশফিকের মঞ্চে দাঁড়িয়ে লিটনের সেঞ্চুরি,https://www.prothomalo.com/sports/cricket/h7xyk3a4lf,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
4452,Prothom Alo,চট্টগ্রামে জামাল ভূঁইয়ার হাত ধরে ইস্পাহানি-প্রথম আলো আন্তবিশ্ববিদ্যালয় ফুটবল উৎসবের উদ্বোধন,https://www.prothomalo.com/sports/football/a9ifqjsvsl,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.93}",gemma-3-4b-it,0.97,0.93
4453,Prothom Alo,দুই নতুন মুখ নিয়ে পার্থে নামবে অস্ট্রেলিয়া,https://www.prothomalo.com/sports/cricket/s04bs1g5kw,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.96,0.88
4454,Prothom Alo,পিসিবির নির্বাচক ও যুব উন্নয়নপ্রধানের পদ ছাড়লেন আজহার আলী,https://www.prothomalo.com/sports/cricket/jxtzubhlpf,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.97}",gemma-3-4b-it,0.99,0.97
4455,Prothom Alo,শততম টেস্টে সেঞ্চুরির গৌরব মুশফিকের,https://www.prothomalo.com/sports/cricket/grdruydmdc,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.94}",gemma-3-4b-it,0.97,0.94
4456,Prothom Alo,মুশফিকের আগে শততম টেস্টে সেঞ্চুরি করেছেন কারা,https://www.prothomalo.com/ampstories/sports/cricket/fwxb87s3xf,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
4457,Prothom Alo,ভারতের সঙ্গে আমাদের একটা রেষারেষি থাকেই,https://www.prothomalo.com/sports/sports-interview/hg7spi2tm3,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.93}",gemma-3-4b-it,0.97,0.93
4458,Prothom Alo,"পর্তুগালের হয়ে রেকর্ড ১৭,৯২৬ মিনিট মাঠে ছিলেন রোনালদো, মেসি কত",https://www.prothomalo.com/sports/football/4gtd849phm,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.96}",gemma-3-4b-it,0.99,0.96
4459,Prothom Alo,ফুটবলে এই বছরটা কেমন কাটল ব্রাজিল ও আর্জেন্টিনার,https://www.prothomalo.com/sports/football/xgs72s20eu,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.96,0.88
4460,Prothom Alo,আজ টিভিতে যা দেখবেন (২০ নভেম্বর ২০২৫),https://www.prothomalo.com/sports/ut5wkjwssw,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.91}",gemma-3-4b-it,0.97,0.91
4461,Prothom Alo,"৬ রানে হেরেও সেমিফাইনালে বাংলাদেশ, প্রতিপক্ষ ভারত",https://www.prothomalo.com/sports/cricket/1c85h3lczg,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
4462,Prothom Alo,রোনালদোকে সামনে বসিয়ে কী বললেন ট্রাম্প,https://www.prothomalo.com/sports/football/ysfivb68lf,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.92, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.92,0.88
4463,Prothom Alo,ভারতকে হারিয়ে ৯ বছরের মধ্যে সর্বোচ্চ র‍্যাঙ্কিংয়ে বাংলাদেশ,https://www.prothomalo.com/sports/football/lnvi9t3q5s,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.93}",gemma-3-4b-it,0.96,0.93
4464,Prothom Alo,ফ্র্যাঞ্চাইজি সংকটে পিছিয়ে গেল বিপিএল নিলামের তারিখ,https://www.prothomalo.com/sports/cricket/o7q54l4fvv,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.85, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.78}",gemma-3-4b-it,0.85,0.78
4465,Prothom Alo,রঞ্জিতে ব্যাটে দুবার বল লাগিয়ে আউট ব্যাটসম্যান,https://www.prothomalo.com/sports/cricket/elefj1r1sg,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.97}",gemma-3-4b-it,0.99,0.97
4466,Prothom Alo,"তাসকিনের ২ উইকেট, সাইফদের হার",https://www.prothomalo.com/sports/cricket/wi9vmnbp59,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
4467,Prothom Alo,কাবাডি বিশ্বকাপে ভারতের কাছে হারল মেয়েরা,https://www.prothomalo.com/sports/other-sports/mcvtzgy6nz,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.93}",gemma-3-4b-it,0.97,0.93
4468,Prothom Alo,আয়ারল্যান্ড কি ইচ্ছা করেই আজ মুশফিককে সেঞ্চুরি করতে দেয়নি,https://www.prothomalo.com/sports/cricket/ifrtox2r17,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.96}",gemma-3-4b-it,0.99,0.96
4469,Prothom Alo,"৯৯-এ অপরাজিত মুশফিকের অপেক্ষা কাল সকালের, শততম টেস্টে নাটকীয় প্রথম দিন",https://www.prothomalo.com/sports/cricket/1ortvd6580,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.95, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.95,0.88
4470,Prothom Alo,"২৮ বছর পর স্কটল্যান্ড, অক্ষত থাকতে পারল না স্পেন",https://www.prothomalo.com/sports/football/ogbot1922o,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.92}",gemma-3-4b-it,0.96,0.92
4471,Prothom Alo,স্যান্টনারের ৩৪ রানের ঝড়ে ম্লান হোপের সেঞ্চুরি,https://www.prothomalo.com/sports/cricket/b5izygw4v0,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
4472,Prothom Alo,"অ্যাশেজের প্রথম টেস্টের দল ঘোষণা ইংল্যান্ডের, কারা খেলবেন পার্থে",https://www.prothomalo.com/sports/cricket/ri131ntty5,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.93}",gemma-3-4b-it,0.97,0.93
4473,Prothom Alo,"র‍্যাঙ্কিংয়ে কিউই ইতিহাস, ওয়ানডে র‍্যাঙ্কিংয়ে এক নম্বর ব্যাটসম্যান ড্যারিল মিচেল",https://www.prothomalo.com/sports/cricket/sxypq396xq,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.96}",gemma-3-4b-it,0.99,0.96
4474,Prothom Alo,"মুশফিকের এক শ টেস্ট খেলা কেন বিশেষ, জানালেন পন্টিং",https://www.prothomalo.com/sports/cricket/0sk1cgh8s0,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.95, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.95,0.88
4475,Prothom Alo,"‎‘হামজা সত্যিকারের নেতা’, জাদুকরি পাসটা অনেক দিন মনে থাকবে রাকিবের",https://www.prothomalo.com/sports/football/faren1moe4,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.92}",gemma-3-4b-it,0.96,0.92
4476,Prothom Alo,বিশ্বকাপে নাম লিখিয়ে ইতিহাসে দেড় লাখ মানুষের দেশ কুরাসাও,https://www.prothomalo.com/sports/football/i61ylw8hxn,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
4477,Prothom Alo,"ভারতকে তো হারানো গেল, কোন পথে হামজার বাংলাদেশ",https://www.prothomalo.com/sports/football/tqvyuvm6j4,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.93}",gemma-3-4b-it,0.97,0.93
4478,Prothom Alo,ছবির গল্পে মুশফিকের শততম টেস্টের আয়োজন,https://www.prothomalo.com/sports/cricket/g4h6hvs7x8,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.85}",gemma-3-4b-it,0.99,0.85
4479,Prothom Alo,বাংলাদেশের ক্রিকেটের জন্য এক শ ভাগ দেওয়ার প্রতিশ্রুতি মুশফিকের,https://www.prothomalo.com/sports/cricket/ym50lz2lfm,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.92}",gemma-3-4b-it,0.96,0.92
4480,Prothom Alo,পেলের ব্র্যান্ড কিনল নেইমারের বাবার প্রতিষ্ঠান,https://www.prothomalo.com/sports/football/ztkvu9yh5w,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.94, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.94,0.88
4481,Prothom Alo,"মুশফিকের শততম টেস্ট নিয়ে সাকিব বললেন, ‘ম্যাচটি যদি আপনার সঙ্গে খেলতে পারতাম’",https://www.prothomalo.com/sports/cricket/08cgfy938s,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
4482,Prothom Alo,বিশ্বকাপের টিকিট থাকলে যুক্তরাষ্ট্রের ভিসার সাক্ষাৎকারে প্রাধান্য পাওয়া যাবে,https://www.prothomalo.com/sports/football/8pgof2pyu8,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.96}",gemma-3-4b-it,0.97,0.96
4483,Prothom Alo,‘গোলকিপার’ হামজাকে কেমন দেখলেন,https://www.prothomalo.com/sports/football/m0tn9k3gex,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.98}",gemma-3-4b-it,0.99,0.98
4484,Prothom Alo,"টি–টেন লিগে সাকিব, সাইফ ও তাসকিনের ম্যাচ কবে কখন",https://www.prothomalo.com/sports/cricket/v22k445gyx,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.94}",gemma-3-4b-it,0.96,0.94
4485,Prothom Alo,১০০ টেস্টের আগে মুশফিকের যত রেকর্ড,https://www.prothomalo.com/sports/cricket/m1vnrx0q5i,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.97}",gemma-3-4b-it,0.99,0.97
4486,Prothom Alo,ভারতকে হারানোয় ২ কোটি টাকা পুরস্কার ঘোষণা ক্রীড়া উপদেষ্টার,https://www.prothomalo.com/sports/football/ijgf4nnaaj,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
4487,Prothom Alo,"অভিনন্দন, মুশফিকুর রহিম",https://www.prothomalo.com/sports/cricket/wponesa9ue,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Positive"", ""sentiment_confidence"": 1.0}",gemma-3-4b-it,0.99,1.0
4488,Prothom Alo,কোন দেশের কে প্রথম ১০০ টেস্ট খেলেছেন,https://www.prothomalo.com/sports/cricket/fkzwpwe001,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.85}",gemma-3-4b-it,0.97,0.85
4489,Prothom Alo,শততম টেস্টে মুশফিকের জন্য মিরপুরে থাকবে যে বিশেষ আয়োজন,https://www.prothomalo.com/sports/cricket/6q0pz30alj,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.92}",gemma-3-4b-it,0.96,0.92
4490,Prothom Alo,‘ক্রিকেটের প্রতি ভালোবাসা যে কারও চেয়ে মুশফিকের বেশি’,https://www.prothomalo.com/sports/cricket/ufqdy3m707,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Positive"", ""sentiment_confidence"": 1.0}",gemma-3-4b-it,0.99,1.0
4491,Prothom Alo,আজ টিভিতে যা দেখবেন (১৯ নভেম্বর ২০২৫),https://www.prothomalo.com/sports/nwtvghjkgp,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
4492,Prothom Alo,পেনাল্টি মিস করে জয় হাতছাড়া করল ব্রাজিল,https://www.prothomalo.com/sports/football/z8r60cydk3,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.93}",gemma-3-4b-it,0.97,0.93
4493,Prothom Alo,‘আমরা ১৮ কোটি মানুষকে খুশি করেছি’—ভারতকে হারিয়ে হামজা,https://www.prothomalo.com/sports/football/phn03gm0zi,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.85}",gemma-3-4b-it,0.99,0.85
4494,Prothom Alo,অলরাউন্ড নেওয়াজ জেতালেন পাকিস্তানকে,https://www.prothomalo.com/sports/cricket/p1mqme1a8p,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.91}",gemma-3-4b-it,0.96,0.91
4495,Prothom Alo,মোরছালিনের গোলে বাংলাদেশে উৎসবের রাত,https://www.prothomalo.com/sports/football/iirpy28dk6,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.97}",gemma-3-4b-it,0.99,0.97
4496,Prothom Alo,২২ বছর পর ভারতের বিপক্ষে জয় বাংলাদেশের,https://www.prothomalo.com/sports/football/gc12a87usz,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
4497,Prothom Alo,"১০০ টেস্ট খেলার আগের দিনটা যেমন কাটল মুশফিকের, দেখুন ছবিতে",https://www.prothomalo.com/sports/cricket/jq75rlqjno,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.92, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.92,0.88
4498,Prothom Alo,"পিএসজির কাছে ২৬ কোটি ইউরো দাবি এমবাপ্পের, পিএসজি উল্টো এমবাপ্পের কাছে চায় ৪৪ কোটি",https://www.prothomalo.com/sports/football/zq701zam13,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.85}",gemma-3-4b-it,0.96,0.85
4499,Prothom Alo,তানজিদ ও প্রিতমের সেঞ্চুরি,https://www.prothomalo.com/sports/cricket/c814hnfi6w,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.94, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.91}",gemma-3-4b-it,0.94,0.91
4500,Prothom Alo,"‘মাঝে মাঝে মনে হয়, মুশফিক ভাইয়ের জীবনটা খুবই একঘেয়ে’",https://www.prothomalo.com/sports/cricket/nyiarpiwit,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.85, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.78}",gemma-3-4b-it,0.85,0.78
