id,source,headline,url,checkworthy,sentiment,raw_response,model,checkworthy_confidence,sentiment_confidence
3396,Dhaka Tribune,বায়ার্ন বাধা পেরিয়ে পিএসজিকে শেষ আটে নিতে দৃঢ়প্রতিজ্ঞ এমবাপ্পে,https://bangla.dhakatribune.com/sport/54150/%E0%A6%AC%E0%A6%BE%E0%A7%9F%E0%A6%BE%E0%A6%B0%E0%A7%8D%E0%A6%A8-%E0%A6%AC%E0%A6%BE%E0%A6%A7%E0%A6%BE-%E0%A6%AA%E0%A7%87%E0%A6%B0%E0%A6%BF%E0%A7%9F%E0%A7%87-%E0%A6%AA%E0%A6%BF%E0%A6%8F%E0%A6%B8%E0%A6%9C%E0%A6%BF%E0%A6%95%E0%A7%87-%E0%A6%B6%E0%A7%87%E0%A6%B7-%E0%A6%86%E0%A6%9F%E0%A7%87-%E0%A6%A8%E0%A6%BF%E0%A6%A4%E0%A7%87,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
3397,Dhaka Tribune,চার মাস মাঠের বাইরে থাকতে হবে নেইমারকে,https://bangla.dhakatribune.com/sport/54133/%E0%A6%9A%E0%A6%BE%E0%A6%B0-%E0%A6%AE%E0%A6%BE%E0%A6%B8-%E0%A6%AE%E0%A6%BE%E0%A6%A0%E0%A7%87%E0%A6%B0-%E0%A6%AC%E0%A6%BE%E0%A6%87%E0%A6%B0%E0%A7%87-%E0%A6%A5%E0%A6%BE%E0%A6%95%E0%A6%A4%E0%A7%87-%E0%A6%B9%E0%A6%AC%E0%A7%87-%E0%A6%A8%E0%A7%87%E0%A6%87%E0%A6%AE%E0%A6%BE%E0%A6%B0%E0%A6%95%E0%A7%87,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.96}",gemma-3-4b-it,0.97,0.96
3398,Dhaka Tribune,প্রথম বাংলাদেশি হিসেবে সাকিবের ৩০০ উইকেট,https://bangla.dhakatribune.com/sport/62573/%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%A5%E0%A6%AE-%E0%A6%AC%E0%A6%BE%E0%A6%82%E0%A6%B2%E0%A6%BE%E0%A6%A6%E0%A7%87%E0%A6%B6%E0%A6%BF-%E0%A6%B9%E0%A6%BF%E0%A6%B8%E0%A7%87%E0%A6%AC%E0%A7%87-%E0%A6%B8%E0%A6%BE%E0%A6%95%E0%A6%BF%E0%A6%AC%E0%A7%87%E0%A6%B0-%E0%A7%A9%E0%A7%A6%E0%A7%A6-%E0%A6%89%E0%A6%87%E0%A6%95%E0%A7%87%E0%A6%9F,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 1.0, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.99}",gemma-3-4b-it,1.0,0.99
3399,Dhaka Tribune,সাকিব-তামিমদের সান্ত্বনার জয়,https://bangla.dhakatribune.com/sport/62569/%E0%A6%B8%E0%A6%BE%E0%A6%95%E0%A6%BF%E0%A6%AC-%E0%A6%A4%E0%A6%BE%E0%A6%AE%E0%A6%BF%E0%A6%AE%E0%A6%A6%E0%A7%87%E0%A6%B0-%E0%A6%B8%E0%A6%BE%E0%A6%A8%E0%A7%8D%E0%A6%A4%E0%A7%8D%E0%A6%AC%E0%A6%A8%E0%A6%BE%E0%A6%B0-%E0%A6%9C%E0%A6%AF%E0%A6%BC,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.94}",gemma-3-4b-it,0.96,0.94
3400,Dhaka Tribune,ম্যাচের মাঝপথে অসুস্থ হয়ে আইভরিয়ান ফুটবলারের মৃত্যু,https://bangla.dhakatribune.com/sport/54114/%E0%A6%AE%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%9A%E0%A7%87%E0%A6%B0-%E0%A6%AE%E0%A6%BE%E0%A6%9D%E0%A6%AA%E0%A6%A5%E0%A7%87-%E0%A6%85%E0%A6%B8%E0%A7%81%E0%A6%B8%E0%A7%8D%E0%A6%A5-%E0%A6%B9%E0%A7%9F%E0%A7%87-%E0%A6%86%E0%A6%87%E0%A6%AD%E0%A6%B0%E0%A6%BF%E0%A7%9F%E0%A6%BE%E0%A6%A8-%E0%A6%AB%E0%A7%81%E0%A6%9F%E0%A6%AC%E0%A6%B2%E0%A6%BE%E0%A6%B0%E0%A7%87%E0%A6%B0,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.85}",gemma-3-4b-it,0.99,0.85
3401,Dhaka Tribune,ধবলধোলাই এড়াতে বাংলাদেশের সম্বল ২৪৬ রান,https://bangla.dhakatribune.com/sport/54116/%E0%A6%A7%E0%A6%AC%E0%A6%B2%E0%A6%A7%E0%A7%8B%E0%A6%B2%E0%A6%BE%E0%A6%87-%E0%A6%8F%E0%A7%9C%E0%A6%BE%E0%A6%A4%E0%A7%87-%E0%A6%AC%E0%A6%BE%E0%A6%82%E0%A6%B2%E0%A6%BE%E0%A6%A6%E0%A7%87%E0%A6%B6%E0%A7%87%E0%A6%B0-%E0%A6%B8%E0%A6%AE%E0%A7%8D%E0%A6%AC%E0%A6%B2-%E0%A7%A8%E0%A7%AA%E0%A7%AC-%E0%A6%B0%E0%A6%BE%E0%A6%A8,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
3402,Dhaka Tribune,৭ গোলের লজ্জায় ডুবিয়ে উড়ন্ত ম্যান ইউনাইটেডকে মাটিতে নামালো লিভারপুল,https://bangla.dhakatribune.com/sport/54109/%E0%A7%AD-%E0%A6%97%E0%A7%8B%E0%A6%B2%E0%A7%87%E0%A6%B0-%E0%A6%B2%E0%A6%9C%E0%A7%8D%E0%A6%9C%E0%A6%BE%E0%A7%9F-%E0%A6%A1%E0%A7%81%E0%A6%AC%E0%A6%BF%E0%A7%9F%E0%A7%87-%E0%A6%89%E0%A7%9C%E0%A6%A8%E0%A7%8D%E0%A6%A4-%E0%A6%AE%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%A8-%E0%A6%87%E0%A6%89%E0%A6%A8%E0%A6%BE%E0%A6%87%E0%A6%9F%E0%A7%87%E0%A6%A1%E0%A6%95%E0%A7%87,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.96}",gemma-3-4b-it,0.97,0.96
3403,Dhaka Tribune,"আবারও পয়েন্ট খোয়াল রিয়াল, শিরোপার আরও কাছে বার্সা",https://bangla.dhakatribune.com/sport/54106/%E0%A6%86%E0%A6%AC%E0%A6%BE%E0%A6%B0%E0%A6%93-%E0%A6%AA%E0%A7%9F%E0%A7%87%E0%A6%A8%E0%A7%8D%E0%A6%9F-%E0%A6%96%E0%A7%8B%E0%A7%9F%E0%A6%BE%E0%A6%B2-%E0%A6%B0%E0%A6%BF%E0%A7%9F%E0%A6%BE%E0%A6%B2-%E0%A6%B6%E0%A6%BF%E0%A6%B0%E0%A7%8B%E0%A6%AA%E0%A6%BE%E0%A6%B0-%E0%A6%86%E0%A6%B0%E0%A6%93-%E0%A6%95%E0%A6%BE%E0%A6%9B%E0%A7%87-%E0%A6%AC%E0%A6%BE%E0%A6%B0%E0%A7%8D%E0%A6%B8%E0%A6%BE,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.98}",gemma-3-4b-it,0.99,0.98
3404,Dhaka Tribune,পেনাল্টি মিস ও লাল কার্ডের পরও বার্সার জয়,https://bangla.dhakatribune.com/sport/54104/%E0%A6%AA%E0%A7%87%E0%A6%A8%E0%A6%BE%E0%A6%B2%E0%A7%8D%E0%A6%9F%E0%A6%BF-%E0%A6%AE%E0%A6%BF%E0%A6%B8-%E0%A6%93-%E0%A6%B2%E0%A6%BE%E0%A6%B2-%E0%A6%95%E0%A6%BE%E0%A6%B0%E0%A7%8D%E0%A6%A1%E0%A7%87%E0%A6%B0-%E0%A6%AA%E0%A6%B0%E0%A6%93-%E0%A6%AC%E0%A6%BE%E0%A6%B0%E0%A7%8D%E0%A6%B8%E0%A6%BE%E0%A6%B0-%E0%A6%9C%E0%A7%9F,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.92}",gemma-3-4b-it,0.96,0.92
3405,Dhaka Tribune,বাংলাদেশ সিরিজ থেকে ছিটকে গেলেন ইংলিশ অলরাউন্ডার,https://bangla.dhakatribune.com/sport/62552/%E0%A6%AC%E0%A6%BE%E0%A6%82%E0%A6%B2%E0%A6%BE%E0%A6%A6%E0%A7%87%E0%A6%B6-%E0%A6%B8%E0%A6%BF%E0%A6%B0%E0%A6%BF%E0%A6%9C-%E0%A6%A5%E0%A7%87%E0%A6%95%E0%A7%87-%E0%A6%9B%E0%A6%BF%E0%A6%9F%E0%A6%95%E0%A7%87-%E0%A6%97%E0%A7%87%E0%A6%B2%E0%A7%87%E0%A6%A8-%E0%A6%87%E0%A6%82%E0%A6%B2%E0%A6%BF%E0%A6%B6-%E0%A6%85%E0%A6%B2%E0%A6%B0%E0%A6%BE%E0%A6%89%E0%A6%A8%E0%A7%8D%E0%A6%A1%E0%A6%BE%E0%A6%B0,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.94, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.93}",gemma-3-4b-it,0.94,0.93
3406,Dhaka Tribune,"সৌদি প্রো লিগে রোনালদোর পুরনো অনুভূতি, অমলিন উচ্ছ্বাস",https://bangla.dhakatribune.com/sport/54091/%E0%A6%B8%E0%A7%8C%E0%A6%A6%E0%A6%BF-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A7%8B-%E0%A6%B2%E0%A6%BF%E0%A6%97%E0%A7%87-%E0%A6%B0%E0%A7%8B%E0%A6%A8%E0%A6%BE%E0%A6%B2%E0%A6%A6%E0%A7%8B%E0%A6%B0-%E0%A6%AA%E0%A7%81%E0%A6%B0%E0%A6%A8%E0%A7%8B-%E0%A6%85%E0%A6%A8%E0%A7%81%E0%A6%AD%E0%A7%82%E0%A6%A4%E0%A6%BF-%E0%A6%85%E0%A6%AE%E0%A6%B2%E0%A6%BF%E0%A6%A8,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
3407,Dhaka Tribune,"রোনালদোর চিন্তায় ঘুম হারাম করিনি, বললেন টেন হ্যাগ",https://bangla.dhakatribune.com/sport/54088/%E0%A6%B0%E0%A7%8B%E0%A6%A8%E0%A6%BE%E0%A6%B2%E0%A6%A6%E0%A7%8B%E0%A6%B0-%E0%A6%9A%E0%A6%BF%E0%A6%A8%E0%A7%8D%E0%A6%A4%E0%A6%BE%E0%A7%9F-%E0%A6%98%E0%A7%81%E0%A6%AE-%E0%A6%B9%E0%A6%BE%E0%A6%B0%E0%A6%BE%E0%A6%AE-%E0%A6%95%E0%A6%B0%E0%A6%BF%E0%A6%A8%E0%A6%BF-%E0%A6%AC%E0%A6%B2%E0%A6%B2%E0%A7%87%E0%A6%A8-%E0%A6%9F%E0%A7%87%E0%A6%A8-%E0%A6%B9%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%97,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.93}",gemma-3-4b-it,0.97,0.93
3408,Dhaka Tribune,পাকিস্তানে খেলার ডাক পেলেন জাহানারা,https://bangla.dhakatribune.com/sport/54082/%E0%A6%AA%E0%A6%BE%E0%A6%95%E0%A6%BF%E0%A6%B8%E0%A7%8D%E0%A6%A4%E0%A6%BE%E0%A6%A8%E0%A7%87-%E0%A6%96%E0%A7%87%E0%A6%B2%E0%A6%BE%E0%A6%B0-%E0%A6%A1%E0%A6%BE%E0%A6%95-%E0%A6%AA%E0%A7%87%E0%A6%B2%E0%A7%87%E0%A6%A8-%E0%A6%9C%E0%A6%BE%E0%A6%B9%E0%A6%BE%E0%A6%A8%E0%A6%BE%E0%A6%B0%E0%A6%BE,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.94}",gemma-3-4b-it,0.96,0.94
3409,Dhaka Tribune,"বার্সেলোনায় থাকলে নেইমার ব্যালন ডি অর জিততেন, বিশ্বাস সুয়ারেজের",https://bangla.dhakatribune.com/sport/54077/%E0%A6%AC%E0%A6%BE%E0%A6%B0%E0%A7%8D%E0%A6%B8%E0%A7%87%E0%A6%B2%E0%A7%8B%E0%A6%A8%E0%A6%BE%E0%A7%9F-%E0%A6%A5%E0%A6%BE%E0%A6%95%E0%A6%B2%E0%A7%87-%E0%A6%A8%E0%A7%87%E0%A6%87%E0%A6%AE%E0%A6%BE%E0%A6%B0-%E0%A6%AC%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%B2%E0%A6%A8-%E0%A6%A1%E0%A6%BF-%E0%A6%85%E0%A6%B0-%E0%A6%9C%E0%A6%BF%E0%A6%A4%E0%A6%A4%E0%A7%87%E0%A6%A8,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.97}",gemma-3-4b-it,0.99,0.97
3410,Dhaka Tribune,এমবাপ্পের ইতিহাস গড়ার রাতে পিএসজির বড়  জয়,https://bangla.dhakatribune.com/sport/54072/%E0%A6%8F%E0%A6%AE%E0%A6%AC%E0%A6%BE%E0%A6%AA%E0%A7%8D%E0%A6%AA%E0%A7%87%E0%A6%B0-%E0%A6%87%E0%A6%A4%E0%A6%BF%E0%A6%B9%E0%A6%BE%E0%A6%B8-%E0%A6%97%E0%A7%9C%E0%A6%BE%E0%A6%B0-%E0%A6%B0%E0%A6%BE%E0%A6%A4%E0%A7%87-%E0%A6%AA%E0%A6%BF%E0%A6%8F%E0%A6%B8%E0%A6%9C%E0%A6%BF%E0%A6%B0-%E0%A6%AC%E0%A7%9C%C2%A0-%E0%A6%9C%E0%A7%9F,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.95, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.96}",gemma-3-4b-it,0.95,0.96
3411,Dhaka Tribune,"ইনজুরিতে নেইমার, খেলছেন না বায়ার্নের বিপক্ষে",https://bangla.dhakatribune.com/sport/62542/%E0%A6%87%E0%A6%A8%E0%A6%9C%E0%A7%81%E0%A6%B0%E0%A6%BF%E0%A6%A4%E0%A7%87-%E0%A6%A8%E0%A7%87%E0%A6%87%E0%A6%AE%E0%A6%BE%E0%A6%B0-%E0%A6%96%E0%A7%87%E0%A6%B2%E0%A6%9B%E0%A7%87%E0%A6%A8-%E0%A6%A8%E0%A6%BE-%E0%A6%AC%E0%A6%BE%E0%A7%9F%E0%A6%BE%E0%A6%B0%E0%A7%8D%E0%A6%A8%E0%A7%87%E0%A6%B0-%E0%A6%AC%E0%A6%BF%E0%A6%AA%E0%A6%95%E0%A7%8D%E0%A6%B7%E0%A7%87,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.85}",gemma-3-4b-it,0.98,0.85
3412,Dhaka Tribune,ঢাকা লিগে মোহামেডানে খেলবেন সাকিব,https://bangla.dhakatribune.com/sport/62535/%E0%A6%A2%E0%A6%BE%E0%A6%95%E0%A6%BE-%E0%A6%B2%E0%A6%BF%E0%A6%97%E0%A7%87-%E0%A6%AE%E0%A7%8B%E0%A6%B9%E0%A6%BE%E0%A6%AE%E0%A7%87%E0%A6%A1%E0%A6%BE%E0%A6%A8%E0%A7%87-%E0%A6%96%E0%A7%87%E0%A6%B2%E0%A6%AC%E0%A7%87%E0%A6%A8-%E0%A6%B8%E0%A6%BE%E0%A6%95%E0%A6%BF%E0%A6%AC,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.96,0.88
3413,Dhaka Tribune,মেসির স্বর্ণের আইফোন দেওয়ার খবরটি গুজব,https://bangla.dhakatribune.com/sport/62518/%E0%A6%AE%E0%A7%87%E0%A6%B8%E0%A6%BF%E0%A6%B0-%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%B0%E0%A7%8D%E0%A6%A3%E0%A7%87%E0%A6%B0-%E0%A6%86%E0%A6%87%E0%A6%AB%E0%A7%8B%E0%A6%A8-%E0%A6%A6%E0%A7%87%E0%A6%93%E0%A6%AF%E0%A6%BC%E0%A6%BE%E0%A6%B0-%E0%A6%96%E0%A6%AC%E0%A6%B0%E0%A6%9F%E0%A6%BF-%E0%A6%97%E0%A7%81%E0%A6%9C%E0%A6%AC,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.75}",gemma-3-4b-it,0.97,0.75
3414,Dhaka Tribune,অবশেষে ঘরের মাটিতে বাংলাদেশের সিরিজ হার,https://bangla.dhakatribune.com/sport/54045/%E0%A6%85%E0%A6%AC%E0%A6%B6%E0%A7%87%E0%A6%B7%E0%A7%87-%E0%A6%98%E0%A6%B0%E0%A7%87%E0%A6%B0-%E0%A6%AE%E0%A6%BE%E0%A6%9F%E0%A6%BF%E0%A6%A4%E0%A7%87-%E0%A6%AC%E0%A6%BE%E0%A6%82%E0%A6%B2%E0%A6%BE%E0%A6%A6%E0%A7%87%E0%A6%B6%E0%A7%87%E0%A6%B0-%E0%A6%B8%E0%A6%BF%E0%A6%B0%E0%A6%BF%E0%A6%9C-%E0%A6%B9%E0%A6%BE%E0%A6%B0,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.92}",gemma-3-4b-it,0.99,0.92
3415,Dhaka Tribune,বার্সার বয়সভিত্তিক দলে রোনালদিনহোর ছেলে,https://bangla.dhakatribune.com/sport/54042/%E0%A6%AC%E0%A6%BE%E0%A6%B0%E0%A7%8D%E0%A6%B8%E0%A6%BE%E0%A6%B0-%E0%A6%AC%E0%A7%9F%E0%A6%B8%E0%A6%AD%E0%A6%BF%E0%A6%A4%E0%A7%8D%E0%A6%A4%E0%A6%BF%E0%A6%95-%E0%A6%A6%E0%A6%B2%E0%A7%87-%E0%A6%B0%E0%A7%8B%E0%A6%A8%E0%A6%BE%E0%A6%B2%E0%A6%A6%E0%A6%BF%E0%A6%A8%E0%A6%B9%E0%A7%8B%E0%A6%B0-%E0%A6%9B%E0%A7%87%E0%A6%B2%E0%A7%87,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.95, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.8}",gemma-3-4b-it,0.95,0.8
3416,Dhaka Tribune,সিরিজ বাঁচাতে বাংলাদেশের সামনে ৩২৭ রানের লক্ষ্য,https://bangla.dhakatribune.com/sport/54041/%E0%A6%B8%E0%A6%BF%E0%A6%B0%E0%A6%BF%E0%A6%9C-%E0%A6%AC%E0%A6%BE%E0%A6%81%E0%A6%9A%E0%A6%BE%E0%A6%A4%E0%A7%87-%E0%A6%AC%E0%A6%BE%E0%A6%82%E0%A6%B2%E0%A6%BE%E0%A6%A6%E0%A7%87%E0%A6%B6%E0%A7%87%E0%A6%B0-%E0%A6%B8%E0%A6%BE%E0%A6%AE%E0%A6%A8%E0%A7%87-%E0%A7%A9%E0%A7%A8%E0%A7%AD-%E0%A6%B0%E0%A6%BE%E0%A6%A8%E0%A7%87%E0%A6%B0-%E0%A6%B2%E0%A6%95%E0%A7%8D%E0%A6%B7%E0%A7%8D%E0%A6%AF,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.85}",gemma-3-4b-it,0.98,0.85
3417,Dhaka Tribune,"স্ত্রীর সুপারমার্কেটে এলোপাতাড়ি গুলি, মেসিকে হুমকি",https://bangla.dhakatribune.com/sport/54025/%E0%A6%B8%E0%A7%8D%E0%A6%A4%E0%A7%8D%E0%A6%B0%E0%A7%80%E0%A6%B0-%E0%A6%B8%E0%A7%81%E0%A6%AA%E0%A6%BE%E0%A6%B0%E0%A6%AE%E0%A6%BE%E0%A6%B0%E0%A7%8D%E0%A6%95%E0%A7%87%E0%A6%9F%E0%A7%87-%E0%A6%8F%E0%A6%B2%E0%A7%8B%E0%A6%AA%E0%A6%BE%E0%A6%A4%E0%A6%BE%E0%A7%9C%E0%A6%BF-%E0%A6%97%E0%A7%81%E0%A6%B2%E0%A6%BF-%E0%A6%AE%E0%A7%87%E0%A6%B8%E0%A6%BF%E0%A6%95%E0%A7%87-%E0%A6%B9%E0%A7%81%E0%A6%AE%E0%A6%95%E0%A6%BF,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.92, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.92,0.88
3418,Dhaka Tribune,ইংল্যান্ডের বিপক্ষে দ্বিতীয় ওয়ানডের দলে শামীম,https://bangla.dhakatribune.com/sport/54023/%E0%A6%87%E0%A6%82%E0%A6%B2%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%A8%E0%A7%8D%E0%A6%A1%E0%A7%87%E0%A6%B0-%E0%A6%AC%E0%A6%BF%E0%A6%AA%E0%A6%95%E0%A7%8D%E0%A6%B7%E0%A7%87-%E0%A6%A6%E0%A7%8D%E0%A6%AC%E0%A6%BF%E0%A6%A4%E0%A7%80%E0%A7%9F-%E0%A6%93%E0%A7%9F%E0%A6%BE%E0%A6%A8%E0%A6%A1%E0%A7%87%E0%A6%B0-%E0%A6%A6%E0%A6%B2%E0%A7%87-%E0%A6%B6%E0%A6%BE%E0%A6%AE%E0%A7%80%E0%A6%AE,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.95, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.78}",gemma-3-4b-it,0.95,0.78
3419,Dhaka Tribune,রোনালদোর খাদ্যাভ্যাস মানতে গিয়ে আরেকটু হলেই মরতে বসেছিলেন ব্রাজিলিয়ান মিডফিল্ডার,https://bangla.dhakatribune.com/sport/54005/%E0%A6%B0%E0%A7%8B%E0%A6%A8%E0%A6%BE%E0%A6%B2%E0%A6%A6%E0%A7%8B%E0%A6%B0-%E0%A6%96%E0%A6%BE%E0%A6%A6%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%AD%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%B8-%E0%A6%AE%E0%A6%BE%E0%A6%A8%E0%A6%A4%E0%A7%87-%E0%A6%97%E0%A6%BF%E0%A7%9F%E0%A7%87-%E0%A6%86%E0%A6%B0%E0%A7%87%E0%A6%95%E0%A6%9F%E0%A7%81-%E0%A6%B9%E0%A6%B2%E0%A7%87%E0%A6%87-%E0%A6%AE%E0%A6%B0%E0%A6%A4%E0%A7%87,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.82}",gemma-3-4b-it,0.96,0.82
3420,Dhaka Tribune,"ভিনিসিয়াসকে বর্ণবাদী আক্রমণ, মায়োর্কা সমর্থকের দণ্ড",https://bangla.dhakatribune.com/sport/53999/%E0%A6%AD%E0%A6%BF%E0%A6%A8%E0%A6%BF%E0%A6%B8%E0%A6%BF%E0%A7%9F%E0%A6%BE%E0%A6%B8%E0%A6%95%E0%A7%87-%E0%A6%AC%E0%A6%B0%E0%A7%8D%E0%A6%A3%E0%A6%AC%E0%A6%BE%E0%A6%A6%E0%A7%80-%E0%A6%86%E0%A6%95%E0%A7%8D%E0%A6%B0%E0%A6%AE%E0%A6%A3-%E0%A6%AE%E0%A6%BE%E0%A7%9F%E0%A7%8B%E0%A6%B0%E0%A7%8D%E0%A6%95%E0%A6%BE-%E0%A6%B8%E0%A6%AE%E0%A6%B0%E0%A7%8D%E0%A6%A5%E0%A6%95%E0%A7%87%E0%A6%B0,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.89}",gemma-3-4b-it,0.97,0.89
3421,Dhaka Tribune,বিশ্বকাপজয়ী সতীর্থদের জন্য স্বর্ণে মোড়ানো আইফোন উপহার মেসির,https://bangla.dhakatribune.com/sport/62492/%E0%A6%AC%E0%A6%BF%E0%A6%B6%E0%A7%8D%E0%A6%AC%E0%A6%95%E0%A6%BE%E0%A6%AA%E0%A6%9C%E0%A7%9F%E0%A7%80-%E0%A6%B8%E0%A6%A4%E0%A7%80%E0%A6%B0%E0%A7%8D%E0%A6%A5%E0%A6%A6%E0%A7%87%E0%A6%B0-%E0%A6%9C%E0%A6%A8%E0%A7%8D%E0%A6%AF-%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%B0%E0%A7%8D%E0%A6%A3%E0%A7%87-%E0%A6%AE%E0%A7%8B%E0%A7%9C%E0%A6%BE%E0%A6%A8%E0%A7%8B-%E0%A6%86%E0%A6%87%E0%A6%AB%E0%A7%8B%E0%A6%A8,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
3422,Dhaka Tribune,এক বিশ্বকাপে সর্বোচ্চ গোলদাতা ফন্টেইনের চিরবিদায়,https://bangla.dhakatribune.com/sport/53993/%E0%A6%8F%E0%A6%95-%E0%A6%AC%E0%A6%BF%E0%A6%B6%E0%A7%8D%E0%A6%AC%E0%A6%95%E0%A6%BE%E0%A6%AA%E0%A7%87-%E0%A6%B8%E0%A6%B0%E0%A7%8D%E0%A6%AC%E0%A7%8B%E0%A6%9A%E0%A7%8D%E0%A6%9A-%E0%A6%97%E0%A7%8B%E0%A6%B2%E0%A6%A6%E0%A6%BE%E0%A6%A4%E0%A6%BE-%E0%A6%AB%E0%A6%A8%E0%A7%8D%E0%A6%9F%E0%A7%87%E0%A6%87%E0%A6%A8%E0%A7%87%E0%A6%B0-%E0%A6%9A%E0%A6%BF%E0%A6%B0%E0%A6%AC%E0%A6%BF%E0%A6%A6%E0%A6%BE%E0%A7%9F,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.93}",gemma-3-4b-it,0.97,0.93
